Date,Target_Rate,Lower_Bound,Upper_Bound
5/10/2016,0.38,0.25,0.5
5/11/2016,0.38,0.25,0.5
5/12/2016,0.38,0.25,0.5
5/13/2016,0.38,0.25,0.5
5/14/2016,0.38,0.25,0.5
5/15/2016,0.38,0.25,0.5
5/16/2016,0.38,0.25,0.5
5/17/2016,0.38,0.25,0.5
5/18/2016,0.38,0.25,0.5
5/19/2016,0.38,0.25,0.5
5/20/2016,0.38,0.25,0.5
5/21/2016,0.38,0.25,0.5
5/22/2016,0.38,0.25,0.5
5/23/2016,0.38,0.25,0.5
5/24/2016,0.38,0.25,0.5
5/25/2016,0.38,0.25,0.5
5/26/2016,0.38,0.25,0.5
5/27/2016,0.38,0.25,0.5
5/28/2016,0.38,0.25,0.5
5/29/2016,0.38,0.25,0.5
5/30/2016,0.38,0.25,0.5
5/31/2016,0.38,0.25,0.5
6/1/2016,0.38,0.25,0.5
6/2/2016,0.38,0.25,0.5
6/3/2016,0.38,0.25,0.5
6/4/2016,0.38,0.25,0.5
6/5/2016,0.38,0.25,0.5
6/6/2016,0.38,0.25,0.5
6/7/2016,0.38,0.25,0.5
6/8/2016,0.38,0.25,0.5
6/9/2016,0.38,0.25,0.5
6/10/2016,0.38,0.25,0.5
6/11/2016,0.38,0.25,0.5
6/12/2016,0.38,0.25,0.5
6/13/2016,0.38,0.25,0.5
6/14/2016,0.38,0.25,0.5
6/15/2016,0.38,0.25,0.5
6/16/2016,0.38,0.25,0.5
6/17/2016,0.38,0.25,0.5
6/18/2016,0.38,0.25,0.5
6/19/2016,0.38,0.25,0.5
6/20/2016,0.38,0.25,0.5
6/21/2016,0.38,0.25,0.5
6/22/2016,0.38,0.25,0.5
6/23/2016,0.38,0.25,0.5
6/24/2016,0.38,0.25,0.5
6/25/2016,0.38,0.25,0.5
6/26/2016,0.38,0.25,0.5
6/27/2016,0.38,0.25,0.5
6/28/2016,0.38,0.25,0.5
6/29/2016,0.38,0.25,0.5
6/30/2016,0.38,0.25,0.5
7/1/2016,0.38,0.25,0.5
7/2/2016,0.38,0.25,0.5
7/3/2016,0.38,0.25,0.5
7/4/2016,0.38,0.25,0.5
7/5/2016,0.38,0.25,0.5
7/6/2016,0.38,0.25,0.5
7/7/2016,0.38,0.25,0.5
7/8/2016,0.38,0.25,0.5
7/9/2016,0.38,0.25,0.5
7/10/2016,0.38,0.25,0.5
7/11/2016,0.38,0.25,0.5
7/12/2016,0.38,0.25,0.5
7/13/2016,0.38,0.25,0.5
7/14/2016,0.38,0.25,0.5
7/15/2016,0.38,0.25,0.5
7/16/2016,0.38,0.25,0.5
7/17/2016,0.38,0.25,0.5
7/18/2016,0.38,0.25,0.5
7/19/2016,0.38,0.25,0.5
7/20/2016,0.38,0.25,0.5
7/21/2016,0.38,0.25,0.5
7/22/2016,0.38,0.25,0.5
7/23/2016,0.38,0.25,0.5
7/24/2016,0.38,0.25,0.5
7/25/2016,0.38,0.25,0.5
7/26/2016,0.38,0.25,0.5
7/27/2016,0.38,0.25,0.5
7/28/2016,0.38,0.25,0.5
7/29/2016,0.38,0.25,0.5
7/30/2016,0.38,0.25,0.5
7/31/2016,0.38,0.25,0.5
8/1/2016,0.38,0.25,0.5
8/2/2016,0.38,0.25,0.5
8/3/2016,0.38,0.25,0.5
8/4/2016,0.38,0.25,0.5
8/5/2016,0.38,0.25,0.5
8/6/2016,0.38,0.25,0.5
8/7/2016,0.38,0.25,0.5
8/8/2016,0.38,0.25,0.5
8/9/2016,0.38,0.25,0.5
8/10/2016,0.38,0.25,0.5
8/11/2016,0.38,0.25,0.5
8/12/2016,0.38,0.25,0.5
8/13/2016,0.38,0.25,0.5
8/14/2016,0.38,0.25,0.5
8/15/2016,0.38,0.25,0.5
8/16/2016,0.38,0.25,0.5
8/17/2016,0.38,0.25,0.5
8/18/2016,0.38,0.25,0.5
8/19/2016,0.38,0.25,0.5
8/20/2016,0.38,0.25,0.5
8/21/2016,0.38,0.25,0.5
8/22/2016,0.38,0.25,0.5
8/23/2016,0.38,0.25,0.5
8/24/2016,0.38,0.25,0.5
8/25/2016,0.38,0.25,0.5
8/26/2016,0.38,0.25,0.5
8/27/2016,0.38,0.25,0.5
8/28/2016,0.38,0.25,0.5
8/29/2016,0.38,0.25,0.5
8/30/2016,0.38,0.25,0.5
8/31/2016,0.38,0.25,0.5
9/1/2016,0.38,0.25,0.5
9/2/2016,0.38,0.25,0.5
9/3/2016,0.38,0.25,0.5
9/4/2016,0.38,0.25,0.5
9/5/2016,0.38,0.25,0.5
9/6/2016,0.38,0.25,0.5
9/7/2016,0.38,0.25,0.5
9/8/2016,0.38,0.25,0.5
9/9/2016,0.38,0.25,0.5
9/10/2016,0.38,0.25,0.5
9/11/2016,0.38,0.25,0.5
9/12/2016,0.38,0.25,0.5
9/13/2016,0.38,0.25,0.5
9/14/2016,0.38,0.25,0.5
9/15/2016,0.38,0.25,0.5
9/16/2016,0.38,0.25,0.5
9/17/2016,0.38,0.25,0.5
9/18/2016,0.38,0.25,0.5
9/19/2016,0.38,0.25,0.5
9/20/2016,0.38,0.25,0.5
9/21/2016,0.38,0.25,0.5
9/22/2016,0.38,0.25,0.5
9/23/2016,0.38,0.25,0.5
9/24/2016,0.38,0.25,0.5
9/25/2016,0.38,0.25,0.5
9/26/2016,0.38,0.25,0.5
9/27/2016,0.38,0.25,0.5
9/28/2016,0.38,0.25,0.5
9/29/2016,0.38,0.25,0.5
9/30/2016,0.38,0.25,0.5
10/1/2016,0.38,0.25,0.5
10/2/2016,0.38,0.25,0.5
10/3/2016,0.38,0.25,0.5
10/4/2016,0.38,0.25,0.5
10/5/2016,0.38,0.25,0.5
10/6/2016,0.38,0.25,0.5
10/7/2016,0.38,0.25,0.5
10/8/2016,0.38,0.25,0.5
10/9/2016,0.38,0.25,0.5
10/10/2016,0.38,0.25,0.5
10/11/2016,0.38,0.25,0.5
10/12/2016,0.38,0.25,0.5
10/13/2016,0.38,0.25,0.5
10/14/2016,0.38,0.25,0.5
10/15/2016,0.38,0.25,0.5
10/16/2016,0.38,0.25,0.5
10/17/2016,0.38,0.25,0.5
10/18/2016,0.38,0.25,0.5
10/19/2016,0.38,0.25,0.5
10/20/2016,0.38,0.25,0.5
10/21/2016,0.38,0.25,0.5
10/22/2016,0.38,0.25,0.5
10/23/2016,0.38,0.25,0.5
10/24/2016,0.38,0.25,0.5
10/25/2016,0.38,0.25,0.5
10/26/2016,0.38,0.25,0.5
10/27/2016,0.38,0.25,0.5
10/28/2016,0.38,0.25,0.5
10/29/2016,0.38,0.25,0.5
10/30/2016,0.38,0.25,0.5
10/31/2016,0.38,0.25,0.5
11/1/2016,0.38,0.25,0.5
11/2/2016,0.38,0.25,0.5
11/3/2016,0.38,0.25,0.5
11/4/2016,0.38,0.25,0.5
11/5/2016,0.38,0.25,0.5
11/6/2016,0.38,0.25,0.5
11/7/2016,0.38,0.25,0.5
11/8/2016,0.38,0.25,0.5
11/9/2016,0.38,0.25,0.5
11/10/2016,0.38,0.25,0.5
11/11/2016,0.38,0.25,0.5
11/12/2016,0.38,0.25,0.5
11/13/2016,0.38,0.25,0.5
11/14/2016,0.38,0.25,0.5
11/15/2016,0.38,0.25,0.5
11/16/2016,0.38,0.25,0.5
11/17/2016,0.38,0.25,0.5
11/18/2016,0.38,0.25,0.5
11/19/2016,0.38,0.25,0.5
11/20/2016,0.38,0.25,0.5
11/21/2016,0.38,0.25,0.5
11/22/2016,0.38,0.25,0.5
11/23/2016,0.38,0.25,0.5
11/24/2016,0.38,0.25,0.5
11/25/2016,0.38,0.25,0.5
11/26/2016,0.38,0.25,0.5
11/27/2016,0.38,0.25,0.5
11/28/2016,0.38,0.25,0.5
11/29/2016,0.38,0.25,0.5
11/30/2016,0.38,0.25,0.5
12/1/2016,0.38,0.25,0.5
12/2/2016,0.38,0.25,0.5
12/3/2016,0.38,0.25,0.5
12/4/2016,0.38,0.25,0.5
12/5/2016,0.38,0.25,0.5
12/6/2016,0.38,0.25,0.5
12/7/2016,0.38,0.25,0.5
12/8/2016,0.38,0.25,0.5
12/9/2016,0.38,0.25,0.5
12/10/2016,0.38,0.25,0.5
12/11/2016,0.38,0.25,0.5
12/12/2016,0.38,0.25,0.5
12/13/2016,0.38,0.25,0.5
12/14/2016,0.63,0.5,0.75
12/15/2016,0.63,0.5,0.75
12/16/2016,0.63,0.5,0.75
12/17/2016,0.63,0.5,0.75
12/18/2016,0.63,0.5,0.75
12/19/2016,0.63,0.5,0.75
12/20/2016,0.63,0.5,0.75
12/21/2016,0.63,0.5,0.75
12/22/2016,0.63,0.5,0.75
12/23/2016,0.63,0.5,0.75
12/24/2016,0.63,0.5,0.75
12/25/2016,0.63,0.5,0.75
12/26/2016,0.63,0.5,0.75
12/27/2016,0.63,0.5,0.75
12/28/2016,0.63,0.5,0.75
12/29/2016,0.63,0.5,0.75
12/30/2016,0.63,0.5,0.75
12/31/2016,0.63,0.5,0.75
1/1/2017,0.63,0.5,0.75
1/2/2017,0.63,0.5,0.75
1/3/2017,0.63,0.5,0.75
1/4/2017,0.63,0.5,0.75
1/5/2017,0.63,0.5,0.75
1/6/2017,0.63,0.5,0.75
1/7/2017,0.63,0.5,0.75
1/8/2017,0.63,0.5,0.75
1/9/2017,0.63,0.5,0.75
1/10/2017,0.63,0.5,0.75
1/11/2017,0.63,0.5,0.75
1/12/2017,0.63,0.5,0.75
1/13/2017,0.63,0.5,0.75
1/14/2017,0.63,0.5,0.75
1/15/2017,0.63,0.5,0.75
1/16/2017,0.63,0.5,0.75
1/17/2017,0.63,0.5,0.75
1/18/2017,0.63,0.5,0.75
1/19/2017,0.63,0.5,0.75
1/20/2017,0.63,0.5,0.75
1/21/2017,0.63,0.5,0.75
1/22/2017,0.63,0.5,0.75
1/23/2017,0.63,0.5,0.75
1/24/2017,0.63,0.5,0.75
1/25/2017,0.63,0.5,0.75
1/26/2017,0.63,0.5,0.75
1/27/2017,0.63,0.5,0.75
1/28/2017,0.63,0.5,0.75
1/29/2017,0.63,0.5,0.75
1/30/2017,0.63,0.5,0.75
1/31/2017,0.63,0.5,0.75
2/1/2017,0.63,0.5,0.75
2/2/2017,0.63,0.5,0.75
2/3/2017,0.63,0.5,0.75
2/4/2017,0.63,0.5,0.75
2/5/2017,0.63,0.5,0.75
2/6/2017,0.63,0.5,0.75
2/7/2017,0.63,0.5,0.75
2/8/2017,0.63,0.5,0.75
2/9/2017,0.63,0.5,0.75
2/10/2017,0.63,0.5,0.75
2/11/2017,0.63,0.5,0.75
2/12/2017,0.63,0.5,0.75
2/13/2017,0.63,0.5,0.75
2/14/2017,0.63,0.5,0.75
2/15/2017,0.63,0.5,0.75
2/16/2017,0.63,0.5,0.75
2/17/2017,0.63,0.5,0.75
2/18/2017,0.63,0.5,0.75
2/19/2017,0.63,0.5,0.75
2/20/2017,0.63,0.5,0.75
2/21/2017,0.63,0.5,0.75
2/22/2017,0.63,0.5,0.75
2/23/2017,0.63,0.5,0.75
2/24/2017,0.63,0.5,0.75
2/25/2017,0.63,0.5,0.75
2/26/2017,0.63,0.5,0.75
2/27/2017,0.63,0.5,0.75
2/28/2017,0.63,0.5,0.75
3/1/2017,0.63,0.5,0.75
3/2/2017,0.63,0.5,0.75
3/3/2017,0.63,0.5,0.75
3/4/2017,0.63,0.5,0.75
3/5/2017,0.63,0.5,0.75
3/6/2017,0.63,0.5,0.75
3/7/2017,0.63,0.5,0.75
3/8/2017,0.63,0.5,0.75
3/9/2017,0.63,0.5,0.75
3/10/2017,0.63,0.5,0.75
3/11/2017,0.63,0.5,0.75
3/12/2017,0.63,0.5,0.75
3/13/2017,0.63,0.5,0.75
3/14/2017,0.63,0.5,0.75
3/15/2017,0.63,0.5,0.75
3/16/2017,0.88,0.75,1
3/17/2017,0.88,0.75,1
3/18/2017,0.88,0.75,1
3/19/2017,0.88,0.75,1
3/20/2017,0.88,0.75,1
3/21/2017,0.88,0.75,1
3/22/2017,0.88,0.75,1
3/23/2017,0.88,0.75,1
3/24/2017,0.88,0.75,1
3/25/2017,0.88,0.75,1
3/26/2017,0.88,0.75,1
3/27/2017,0.88,0.75,1
3/28/2017,0.88,0.75,1
3/29/2017,0.88,0.75,1
3/30/2017,0.88,0.75,1
3/31/2017,0.88,0.75,1
4/1/2017,0.88,0.75,1
4/2/2017,0.88,0.75,1
4/3/2017,0.88,0.75,1
4/4/2017,0.88,0.75,1
4/5/2017,0.88,0.75,1
4/6/2017,0.88,0.75,1
4/7/2017,0.88,0.75,1
4/8/2017,0.88,0.75,1
4/9/2017,0.88,0.75,1
4/10/2017,0.88,0.75,1
4/11/2017,0.88,0.75,1
4/12/2017,0.88,0.75,1
4/13/2017,0.88,0.75,1
4/14/2017,0.88,0.75,1
4/15/2017,0.88,0.75,1
4/16/2017,0.88,0.75,1
4/17/2017,0.88,0.75,1
4/18/2017,0.88,0.75,1
4/19/2017,0.88,0.75,1
4/20/2017,0.88,0.75,1
4/21/2017,0.88,0.75,1
4/22/2017,0.88,0.75,1
4/23/2017,0.88,0.75,1
4/24/2017,0.88,0.75,1
4/25/2017,0.88,0.75,1
4/26/2017,0.88,0.75,1
4/27/2017,0.88,0.75,1
4/28/2017,0.88,0.75,1
4/29/2017,0.88,0.75,1
4/30/2017,0.88,0.75,1
5/1/2017,0.88,0.75,1
5/2/2017,0.88,0.75,1
5/3/2017,0.88,0.75,1
5/4/2017,0.88,0.75,1
5/5/2017,0.88,0.75,1
5/6/2017,0.88,0.75,1
5/7/2017,0.88,0.75,1
5/8/2017,0.88,0.75,1
5/9/2017,0.88,0.75,1
5/10/2017,0.88,0.75,1
5/11/2017,0.88,0.75,1
5/12/2017,0.88,0.75,1
5/13/2017,0.88,0.75,1
5/14/2017,0.88,0.75,1
5/15/2017,0.88,0.75,1
5/16/2017,0.88,0.75,1
5/17/2017,0.88,0.75,1
5/18/2017,0.88,0.75,1
5/19/2017,0.88,0.75,1
5/20/2017,0.88,0.75,1
5/21/2017,0.88,0.75,1
5/22/2017,0.88,0.75,1
5/23/2017,0.88,0.75,1
5/24/2017,0.88,0.75,1
5/25/2017,0.88,0.75,1
5/26/2017,0.88,0.75,1
5/27/2017,0.88,0.75,1
5/28/2017,0.88,0.75,1
5/29/2017,0.88,0.75,1
5/30/2017,0.88,0.75,1
5/31/2017,0.88,0.75,1
6/1/2017,0.88,0.75,1
6/2/2017,0.88,0.75,1
6/3/2017,0.88,0.75,1
6/4/2017,0.88,0.75,1
6/5/2017,0.88,0.75,1
6/6/2017,0.88,0.75,1
6/7/2017,0.88,0.75,1
6/8/2017,0.88,0.75,1
6/9/2017,0.88,0.75,1
6/10/2017,0.88,0.75,1
6/11/2017,0.88,0.75,1
6/12/2017,0.88,0.75,1
6/13/2017,0.88,0.75,1
6/14/2017,0.88,0.75,1
6/15/2017,1.13,1,1.25
6/16/2017,1.13,1,1.25
6/17/2017,1.13,1,1.25
6/18/2017,1.13,1,1.25
6/19/2017,1.13,1,1.25
6/20/2017,1.13,1,1.25
6/21/2017,1.13,1,1.25
6/22/2017,1.13,1,1.25
6/23/2017,1.13,1,1.25
6/24/2017,1.13,1,1.25
6/25/2017,1.13,1,1.25
6/26/2017,1.13,1,1.25
6/27/2017,1.13,1,1.25
6/28/2017,1.13,1,1.25
6/29/2017,1.13,1,1.25
6/30/2017,1.13,1,1.25
7/1/2017,1.13,1,1.25
7/2/2017,1.13,1,1.25
7/3/2017,1.13,1,1.25
7/4/2017,1.13,1,1.25
7/5/2017,1.13,1,1.25
7/6/2017,1.13,1,1.25
7/7/2017,1.13,1,1.25
7/8/2017,1.13,1,1.25
7/9/2017,1.13,1,1.25
7/10/2017,1.13,1,1.25
7/11/2017,1.13,1,1.25
7/12/2017,1.13,1,1.25
7/13/2017,1.13,1,1.25
7/14/2017,1.13,1,1.25
7/15/2017,1.13,1,1.25
7/16/2017,1.13,1,1.25
7/17/2017,1.13,1,1.25
7/18/2017,1.13,1,1.25
7/19/2017,1.13,1,1.25
7/20/2017,1.13,1,1.25
7/21/2017,1.13,1,1.25
7/22/2017,1.13,1,1.25
7/23/2017,1.13,1,1.25
7/24/2017,1.13,1,1.25
7/25/2017,1.13,1,1.25
7/26/2017,1.13,1,1.25
7/27/2017,1.13,1,1.25
7/28/2017,1.13,1,1.25
7/29/2017,1.13,1,1.25
7/30/2017,1.13,1,1.25
7/31/2017,1.13,1,1.25
8/1/2017,1.13,1,1.25
8/2/2017,1.13,1,1.25
8/3/2017,1.13,1,1.25
8/4/2017,1.13,1,1.25
8/5/2017,1.13,1,1.25
8/6/2017,1.13,1,1.25
8/7/2017,1.13,1,1.25
8/8/2017,1.13,1,1.25
8/9/2017,1.13,1,1.25
8/10/2017,1.13,1,1.25
8/11/2017,1.13,1,1.25
8/12/2017,1.13,1,1.25
8/13/2017,1.13,1,1.25
8/14/2017,1.13,1,1.25
8/15/2017,1.13,1,1.25
8/16/2017,1.13,1,1.25
8/17/2017,1.13,1,1.25
8/18/2017,1.13,1,1.25
8/19/2017,1.13,1,1.25
8/20/2017,1.13,1,1.25
8/21/2017,1.13,1,1.25
8/22/2017,1.13,1,1.25
8/23/2017,1.13,1,1.25
8/24/2017,1.13,1,1.25
8/25/2017,1.13,1,1.25
8/26/2017,1.13,1,1.25
8/27/2017,1.13,1,1.25
8/28/2017,1.13,1,1.25
8/29/2017,1.13,1,1.25
8/30/2017,1.13,1,1.25
8/31/2017,1.13,1,1.25
9/1/2017,1.13,1,1.25
9/2/2017,1.13,1,1.25
9/3/2017,1.13,1,1.25
9/4/2017,1.13,1,1.25
9/5/2017,1.13,1,1.25
9/6/2017,1.13,1,1.25
9/7/2017,1.13,1,1.25
9/8/2017,1.13,1,1.25
9/9/2017,1.13,1,1.25
9/10/2017,1.13,1,1.25
9/11/2017,1.13,1,1.25
9/12/2017,1.13,1,1.25
9/13/2017,1.13,1,1.25
9/14/2017,1.13,1,1.25
9/15/2017,1.13,1,1.25
9/16/2017,1.13,1,1.25
9/17/2017,1.13,1,1.25
9/18/2017,1.13,1,1.25
9/19/2017,1.13,1,1.25
9/20/2017,1.13,1,1.25
9/21/2017,1.13,1,1.25
9/22/2017,1.13,1,1.25
9/23/2017,1.13,1,1.25
9/24/2017,1.13,1,1.25
9/25/2017,1.13,1,1.25
9/26/2017,1.13,1,1.25
9/27/2017,1.13,1,1.25
9/28/2017,1.13,1,1.25
9/29/2017,1.13,1,1.25
9/30/2017,1.13,1,1.25
10/1/2017,1.13,1,1.25
10/2/2017,1.13,1,1.25
10/3/2017,1.13,1,1.25
10/4/2017,1.13,1,1.25
10/5/2017,1.13,1,1.25
10/6/2017,1.13,1,1.25
10/7/2017,1.13,1,1.25
10/8/2017,1.13,1,1.25
10/9/2017,1.13,1,1.25
10/10/2017,1.13,1,1.25
10/11/2017,1.13,1,1.25
10/12/2017,1.13,1,1.25
10/13/2017,1.13,1,1.25
10/14/2017,1.13,1,1.25
10/15/2017,1.13,1,1.25
10/16/2017,1.13,1,1.25
10/17/2017,1.13,1,1.25
10/18/2017,1.13,1,1.25
10/19/2017,1.13,1,1.25
10/20/2017,1.13,1,1.25
10/21/2017,1.13,1,1.25
10/22/2017,1.13,1,1.25
10/23/2017,1.13,1,1.25
10/24/2017,1.13,1,1.25
10/25/2017,1.13,1,1.25
10/26/2017,1.13,1,1.25
10/27/2017,1.13,1,1.25
10/28/2017,1.13,1,1.25
10/29/2017,1.13,1,1.25
10/30/2017,1.13,1,1.25
10/31/2017,1.13,1,1.25
11/1/2017,1.13,1,1.25
11/2/2017,1.13,1,1.25
11/3/2017,1.13,1,1.25
11/4/2017,1.13,1,1.25
11/5/2017,1.13,1,1.25
11/6/2017,1.13,1,1.25
11/7/2017,1.13,1,1.25
11/8/2017,1.13,1,1.25
11/9/2017,1.13,1,1.25
11/10/2017,1.13,1,1.25
11/11/2017,1.13,1,1.25
11/12/2017,1.13,1,1.25
11/13/2017,1.13,1,1.25
11/14/2017,1.13,1,1.25
11/15/2017,1.13,1,1.25
11/16/2017,1.13,1,1.25
11/17/2017,1.13,1,1.25
11/18/2017,1.13,1,1.25
11/19/2017,1.13,1,1.25
11/20/2017,1.13,1,1.25
11/21/2017,1.13,1,1.25
11/22/2017,1.13,1,1.25
11/23/2017,1.13,1,1.25
11/24/2017,1.13,1,1.25
11/25/2017,1.13,1,1.25
11/26/2017,1.13,1,1.25
11/27/2017,1.13,1,1.25
11/28/2017,1.13,1,1.25
11/29/2017,1.13,1,1.25
11/30/2017,1.13,1,1.25
12/1/2017,1.13,1,1.25
12/2/2017,1.13,1,1.25
12/3/2017,1.13,1,1.25
12/4/2017,1.13,1,1.25
12/5/2017,1.13,1,1.25
12/6/2017,1.13,1,1.25
12/7/2017,1.13,1,1.25
12/8/2017,1.13,1,1.25
12/9/2017,1.13,1,1.25
12/10/2017,1.13,1,1.25
12/11/2017,1.13,1,1.25
12/12/2017,1.13,1,1.25
12/13/2017,1.13,1,1.25
12/14/2017,1.38,1.25,1.5
12/15/2017,1.38,1.25,1.5
12/16/2017,1.38,1.25,1.5
12/17/2017,1.38,1.25,1.5
12/18/2017,1.38,1.25,1.5
12/19/2017,1.38,1.25,1.5
12/20/2017,1.38,1.25,1.5
12/21/2017,1.38,1.25,1.5
12/22/2017,1.38,1.25,1.5
12/23/2017,1.38,1.25,1.5
12/24/2017,1.38,1.25,1.5
12/25/2017,1.38,1.25,1.5
12/26/2017,1.38,1.25,1.5
12/27/2017,1.38,1.25,1.5
12/28/2017,1.38,1.25,1.5
12/29/2017,1.38,1.25,1.5
12/30/2017,1.38,1.25,1.5
12/31/2017,1.38,1.25,1.5
1/1/2018,1.38,1.25,1.5
1/2/2018,1.38,1.25,1.5
1/3/2018,1.38,1.25,1.5
1/4/2018,1.38,1.25,1.5
1/5/2018,1.38,1.25,1.5
1/6/2018,1.38,1.25,1.5
1/7/2018,1.38,1.25,1.5
1/8/2018,1.38,1.25,1.5
1/9/2018,1.38,1.25,1.5
1/10/2018,1.38,1.25,1.5
1/11/2018,1.38,1.25,1.5
1/12/2018,1.38,1.25,1.5
1/13/2018,1.38,1.25,1.5
1/14/2018,1.38,1.25,1.5
1/15/2018,1.38,1.25,1.5
